No.,Time,Source,Destination,Protocol,Length,Info,Label
973,221.7176651,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
974,229.549073,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
975,229.5492123,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
976,229.5494811,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
977,229.5496141,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
978,229.5497541,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
979,229.549878,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
980,229.5498784,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
981,229.5498784,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
982,229.5498785,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
983,229.5506625,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
984,231.7290528,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
985,231.729221,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
986,231.74037,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
987,231.7405331,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
988,231.7513595,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
989,231.751596,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
990,231.7621832,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
991,231.7623791,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
992,231.7730039,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
993,231.7731796,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
994,231.7836508,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
995,231.7838334,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
996,236.0290401,10.0.2.15,34.117.237.239,TLSv1.3,93,Application Data,Benign
997,236.0328828,34.117.237.239,10.0.2.15,TCP,60,443  >  59332 [ACK] Seq=869 Ack=1007 Win=65535 Len=0,Benign
998,236.0474441,34.117.237.239,10.0.2.15,TLSv1.3,93,Application Data,Benign
999,236.0475716,10.0.2.15,34.117.237.239,TCP,54,59332  >  443 [ACK] Seq=1007 Ack=908 Win=64028 Len=0,Benign
1000,238.0298871,10.0.2.15,34.107.243.93,TLSv1.3,93,Application Data,Benign
1001,238.0338365,34.107.243.93,10.0.2.15,TCP,60,443  >  55204 [ACK] Seq=869 Ack=1010 Win=65535 Len=0,Benign
1002,238.0594774,34.107.243.93,10.0.2.15,TLSv1.3,93,443  >  55204 [ACK] Seq=869 Ack=1010 Win=65535 Len=0,Benign
1003,238.0595171,10.0.2.15,34.107.243.93,TCP,54,55204  >  443 [ACK] Seq=1010 Ack=908 Win=64028 Len=0,Benign
1004,239.7884985,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
1005,239.7886085,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
1006,239.7886955,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
1007,239.7887915,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
1008,239.7888742,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
1009,239.7893956,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
1010,239.7893959,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
1011,239.789396,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
1012,239.7893961,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
1013,239.7893961,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
1014,240.0333233,10.0.2.15,34.160.144.191,TLSv1.2,100,Application Data,Benign
1015,240.0341055,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=6148 Ack=1212 Win=65535 Len=0,Benign
1016,240.0506092,34.160.144.191,10.0.2.15,TLSv1.2,100,Application Data,Benign
1017,240.0506487,10.0.2.15,34.160.144.191,TCP,54,42872  >  443 [ACK] Seq=1212 Ack=6194 Win=62780 Len=0,Benign
1018,241.7953224,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1019,241.7955273,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1020,241.8063097,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1021,241.8064792,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1022,241.8184849,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1023,241.8187768,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1024,241.8299718,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1025,241.8301835,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1026,241.8414466,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1027,241.8416395,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1028,241.8528217,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1029,241.8530069,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1030,242.442032,10.0.2.15,180.149.61.152,TCP,54,"41792  >  80 [FIN, ACK] Seq=416 Ack=890 Win=64008 Len=0",Benign
1031,242.4422186,10.0.2.15,180.149.61.152,TCP,54,"41824  >  80 [FIN, ACK] Seq=416 Ack=890 Win=64008 Len=0",Benign
1032,242.4423361,10.0.2.15,180.149.61.152,TCP,54,"41820  >  80 [FIN, ACK] Seq=416 Ack=890 Win=64008 Len=0",Benign
1033,242.4424464,10.0.2.15,180.149.61.152,TCP,54,"41800  >  80 [FIN, ACK] Seq=416 Ack=890 Win=64008 Len=0",Benign
1034,242.4425557,10.0.2.15,180.149.61.152,TCP,54,"41810  >  80 [FIN, ACK] Seq=416 Ack=890 Win=64008 Len=0",Benign
1035,242.4431184,180.149.61.152,10.0.2.15,TCP,60,80  >  41792 [ACK] Seq=890 Ack=417 Win=65535 Len=0,Benign
1036,242.4431189,180.149.61.152,10.0.2.15,TCP,60,80  >  41824 [ACK] Seq=890 Ack=417 Win=65535 Len=0,Benign
1037,242.443119,180.149.61.152,10.0.2.15,TCP,60,80  >  41820 [ACK] Seq=890 Ack=417 Win=65535 Len=0,Benign
1038,242.4431193,180.149.61.152,10.0.2.15,TCP,60,80  >  41800 [ACK] Seq=890 Ack=417 Win=65535 Len=0,Benign
1039,242.4431194,180.149.61.152,10.0.2.15,TCP,60,80  >  41810 [ACK] Seq=890 Ack=417 Win=65535 Len=0,Benign
1040,242.4527407,180.149.61.152,10.0.2.15,TCP,60,"80  >  41792 [FIN, ACK] Seq=890 Ack=417 Win=65535 Len=0",Benign
1041,242.4527768,10.0.2.15,180.149.61.152,TCP,54,41792  >  80 [ACK] Seq=417 Ack=891 Win=64008 Len=0,Benign
1042,242.4527413,180.149.61.152,10.0.2.15,TCP,60,"80  >  41800 [FIN, ACK] Seq=890 Ack=417 Win=65535 Len=0",Benign
1043,242.4528963,10.0.2.15,180.149.61.152,TCP,54,41800  >  80 [ACK] Seq=417 Ack=891 Win=64008 Len=0,Benign
1044,242.4618891,180.149.61.152,10.0.2.15,TCP,60,"80  >  41824 [FIN, ACK] Seq=890 Ack=417 Win=65535 Len=0",Benign
1045,242.4619262,10.0.2.15,180.149.61.152,TCP,54,41824  >  80 [ACK] Seq=417 Ack=891 Win=64008 Len=0,Benign
1046,242.4618895,180.149.61.152,10.0.2.15,TCP,60,"80  >  41820 [FIN, ACK] Seq=890 Ack=417 Win=65535 Len=0",Benign
1047,242.4620462,10.0.2.15,180.149.61.152,TCP,54,41820  >  80 [ACK] Seq=417 Ack=891 Win=64008 Len=0,Benign
1048,242.4618899,180.149.61.152,10.0.2.15,TCP,60,"80  >  41810 [FIN, ACK] Seq=890 Ack=417 Win=65535 Len=0",Benign
1049,242.462147,10.0.2.15,180.149.61.152,TCP,54,41810  >  80 [ACK] Seq=417 Ack=891 Win=64008 Len=0,Benign
1050,245.0367009,10.0.2.15,34.117.121.53,TLSv1.2,100,Application Data,Benign
1051,245.0375681,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=16621 Ack=1683 Win=65535 Len=0,Benign
1052,245.055175,34.117.121.53,10.0.2.15,TLSv1.2,100,Application Data,Benign
1053,245.0552183,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1683 Ack=16667 Win=62780 Len=0,Benign
1054,251.8636296,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1055,251.8637617,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1056,251.8744058,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1057,251.8745464,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1058,251.8849737,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1059,251.8851358,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1060,251.8956483,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1061,251.895791,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1062,251.9062757,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1063,251.9064257,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1064,251.9168275,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1065,251.9169861,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1066,261.9301789,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1067,261.9303536,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1068,261.9408378,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1069,261.94101,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1070,261.9514178,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1071,261.951578,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1072,261.9636353,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1073,261.964476,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1074,261.9750228,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1075,261.9751945,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1076,261.9855798,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1077,261.9857427,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1078,271.9970674,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1079,271.9972274,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1080,272.0078906,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1081,272.008245,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1082,272.0203904,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1083,272.0207927,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1084,272.0315245,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1085,272.0317637,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1086,272.0456143,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1087,272.0458448,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1088,272.05735,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1089,272.0575739,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1090,282.0686839,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1091,282.0688439,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1092,282.0796454,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1093,282.0798206,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1094,282.0905411,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1095,282.0907733,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1096,282.1012192,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1097,282.1013769,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1098,282.1125297,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1099,282.1129444,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1100,282.1246535,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1101,282.1248121,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1102,288.4435077,10.0.2.15,34.117.237.239,TLSv1.3,93,Application Data,Benign
1103,288.4438725,10.0.2.15,34.117.237.239,TLSv1.3,78,Application Data,Benign
1104,288.4472119,34.117.237.239,10.0.2.15,TCP,60,443  >  59332 [ACK] Seq=908 Ack=1046 Win=65535 Len=0,Benign
1105,288.4472122,34.117.237.239,10.0.2.15,TCP,60,443  >  59332 [ACK] Seq=908 Ack=1071 Win=65535 Len=0,Benign
1106,288.4527057,34.117.237.239,10.0.2.15,TCP,60,"443  >  59332 [FIN, ACK] Seq=908 Ack=1071 Win=65535 Len=0",Benign
1107,288.4527404,10.0.2.15,34.117.237.239,TCP,54,59332  >  443 [ACK] Seq=1071 Ack=909 Win=64028 Len=0,Benign
1108,290.4455941,10.0.2.15,34.107.243.93,TLSv1.3,93,Application Data,Benign
1109,290.4459759,10.0.2.15,34.107.243.93,TLSv1.3,78,Application Data,Benign
1110,290.4501511,34.107.243.93,10.0.2.15,TCP,60,443  >  55204 [ACK] Seq=908 Ack=1049 Win=65535 Len=0,Benign
1111,290.4501514,34.107.243.93,10.0.2.15,TCP,60,443  >  55204 [ACK] Seq=908 Ack=1074 Win=65535 Len=0,Benign
1112,290.4617923,34.107.243.93,10.0.2.15,TCP,60,"443  >  55204 [FIN, ACK] Seq=908 Ack=1074 Win=65535 Len=0",Benign
1113,290.4618272,10.0.2.15,34.107.243.93,TCP,54,55204  >  443 [ACK] Seq=1074 Ack=909 Win=64028 Len=0,Benign
1114,291.4742602,fe80::a00:27ff:fe4d:d67d,ff02::2,ICMPv6,62,Router Solicitation,Benign
1115,292.135524,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1116,292.1356472,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1117,292.146127,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1118,292.1462517,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1119,292.1566296,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1120,292.1567939,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1121,292.1674728,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1122,292.1676175,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1123,292.180538,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1124,292.1806721,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1125,292.190957,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1126,292.1910827,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1127,293.4464379,10.0.2.15,34.160.144.191,TLSv1.2,100,Application Data,Benign
1128,293.44828,10.0.2.15,34.160.144.191,TLSv1.2,85,Encrypted Alert,Benign
1129,293.4498397,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=6194 Ack=1258 Win=65535 Len=0,Benign
1130,293.44984,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=6194 Ack=1289 Win=65535 Len=0,Benign
1131,293.4501225,10.0.2.15,34.160.144.191,TCP,54,"42872  >  443 [FIN, ACK] Seq=1289 Ack=6194 Win=62780 Len=0",Benign
1132,293.4508237,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=6194 Ack=1290 Win=65535 Len=0,Benign
1133,293.4565714,34.160.144.191,10.0.2.15,TCP,60,"443  >  42872 [FIN, ACK] Seq=6194 Ack=1290 Win=65535 Len=0",Benign
1134,293.4566038,10.0.2.15,34.160.144.191,TCP,54,42872  >  443 [ACK] Seq=1290 Ack=6195 Win=62780 Len=0,Benign
1135,298.4486332,10.0.2.15,34.117.121.53,TLSv1.2,100,Application Data,Benign
1136,298.4489867,10.0.2.15,34.117.121.53,TLSv1.2,85,Encrypted Alert,Mallicious
1137,298.4526115,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=16667 Ack=1729 Win=65535 Len=0,Benign
1138,298.452612,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=16667 Ack=1761 Win=65535 Len=0,Benign
1139,298.462316,34.117.121.53,10.0.2.15,TCP,60,"443  >  43406 [FIN, ACK] Seq=16667 Ack=1761 Win=65535 Len=0",Benign
1140,298.462341,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1761 Ack=16668 Win=62780 Len=0,Benign
1141,302.2039484,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1142,302.2041042,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1143,302.2145496,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
1144,302.2147135,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1145,302.2252462,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1146,302.2254216,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
1147,302.2384427,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
1148,302.2386294,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
1149,302.2491646,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
